Unnamed: 0,reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion,language,sentiment,standardizedReview,mentionedFeature,mentionedSynonyms
1855,8a2bb546-7525-4a51-b090-0a11e2caa08d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"En realidad no soy ni novato en esto, me interesa y quiero aprender, no es un curso para que cualquiera que no sabe nada comience. Si tienes conocimientos generales tiene listas de codigo, ponerlos en practica. Simula preguntas en caso de una entrevista de trabajo. Muy buena. Espero en algun momento entender mas y que me sea de mayor utilidad",5,22,3.0.13,2016-10-10 13:37:33,josé rincones Gracias por tu apreciación. ☺,2017-07-06 18:09:05,3.0.13,es,NEU,en realidad soy ni novato en esto interesa quiero aprender es un curso para que cualquiera que sabe nada comience si tienes conocimientos generales tiene listas de codigo ponerlos en practica simula preguntas en caso de una entrevista de trabajo muy buena espero en algun momento entender mas que sea de mayor utilidad,leaderboard/competition,lista
1859,66b7d283-c199-4215-89bb-50b3c81b2256,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,En assembly la sintaxis no funciona en 32 bits cuando hago una suma o resta no sale el resultado,4,14,3.0.13,2016-10-07 14:11:21,"Estimado amigo: Gracias por su agradecimiento. Hemos anotado tu problema. Vamos a mirar en él y tratar de superarlo.
ND",2017-07-25 09:43:54,3.0.13,es,NEG,en assembly la sintaxis funciona en 32 bits cuando hago una suma resta sale el resultado,win states,resultad
1863,bb2a547d-e00b-4f97-8de8-81f50a327c6e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Contestaron rápido a la petición de la restauración y mejora de visual basic 6.0. Además la aplicación es muy útil para el desarrollo de conocimiento en todos los lenguajes de programación,5,26,3.0.13,2016-10-04 10:37:40,"Estimado Bryan Navarro,
Estamos trabajando en la adición de más contenidos para VB6 vamos a volver a añadir VB6 muy pronto con nuevos contenidos que realmente le ayudará a aprender :)
Gracias por cooperar ti :)",2016-10-03 18:58:19,3.0.13,es,POS,contestaron rapido la peticion de la restauracion mejora de visual basic 60 ademas la aplicacion es muy util para el desarrollo de conocimiento en todos los lenguajes de programacion,boosters,mejora
1867,ad3f1d75-db38-4d90-89fb-ffcce1b9ba10,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Deberían añadir el modo sin conexión para no tener que estar en Internet constantemente,4,0,,2016-09-27 22:09:50,"Estimado Javier,
El contenido está disponible totalmente fuera de línea, lo que necesita la conexión a Internet sólo para obtener ese contenido, una vez descargado, permanecerá desconectado :)
Lo hemos hecho para reducir el tamaño de la aplicación, por lo que se puede elegir sólo aquellas cosas que son para descargar relevent para ti :)

Gracias :)",2016-09-28 04:37:16,,es,NEG,deberian anadir el modo sin conexion para tener que estar en internet constantemente,social discovery,conexion
1868,62cb9c26-685c-4681-8980-305963db2f2e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"El mejor programa para aprender programación, espero que algún dia esté em español",4,5,3.0.10,2016-09-27 16:18:43,"Gracias tanto Cristiano Ocampos :)
¡¡¡¡¡¡Usted es maravilloso!!!!!!",2016-09-28 04:38:38,3.0.10,es,POS,el mejor programa para aprender programacion espero que algun dia este em espanol,daily streaks,dia
1886,6a49e1ec-5346-4848-a123-a75eb77b6bab,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Solo queda por traducir la parte de las preguntas de entrevista pues serviria de mucho que estuviera traducida en varios idiomas, como en español por ejemplo ya que no todos manejamos al 100% el ingles, me gusta mucho la app y si la mejoran en este aspecto sin dudarlo me paso a ser usuario premium y regresare a darle 5 estrellas a la app.!!",4,23,3.0.6,2016-08-18 09:32:47,"Leo Sanchez11 Gracias por tu apreciación. Actualmente estamos ofreciendo el curso sólo en inglés. Intentaremos agregar más idiomas en un futuro próximo. If you like our work, please support us by giving 5 star ratings. It means a lot to us.
nd",2017-07-13 15:01:12,3.0.6,es,POS,solo queda por traducir la parte de las preguntas de entrevista pues serviria de mucho que estuviera traducida en varios idiomas como en espanol por ejemplo ya que todos manejamos al 100 el ingles gusta mucho la app si la mejoran en este aspecto sin dudarlo paso ser usuario premium regresare darle 5 estrellas la app,boosters,mejora
1906,cf40663a-2d35-4caf-bbdd-d9a91c63aff7,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Le faltaria un listado de funciones pero ya sería mucho pedir,5,0,3.0.3,2016-07-11 05:17:32,"Danixo Malakian Gracias por tu apreciación.
nd",2017-07-13 15:57:29,3.0.3,es,NEU,le faltaria un listado de funciones pero ya seria mucho pedir,leaderboard/competition,lista
1915,470d031e-3ffc-4e7c-9911-cbcb1f8186ea,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buena app muy útil. Y cada vez mejorando y sacando mas códigos necesarios,5,1,3.0.3,2016-07-02 01:07:15,"Estimado Alejandro,
Muchas gracias por las apreciaciones, estamos trabajando duro para que sea cada vez más mejor :)",2015-12-25 10:00:11,3.0.3,es,POS,buena app muy util cada vez mejorando sacando mas codigos necesarios,boosters,mejora
1933,40e4cb6b-0f8b-47ed-be10-f4554f75f21c,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,¿Es solo para gente que estudia programación o puede un principiante neófito aprender también?,5,0,3.0.3,2016-06-13 05:31:46,"Señor Fredericksen Gracias por tu apreciación. Esta aplicación es para principiantes y expertos.
nd",2017-07-14 03:30:02,3.0.3,es,NEU,es solo para gente que estudia programacion puede un principiante neofito aprender tambien,daily streaks,dia
1968,9d7dcf61-1e2e-4a2b-816e-945f1cfa49b3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me a resultado de gran utilidad, contiene una gran variedad de ejemplos en varios lenguajes de programación. Además, cuenta con una interfaz sencilla que hace que está aplicación sea fácil de usar. 👏👏👏 👍👍",5,6,3.0.3,2016-04-25 18:03:19,"Estimado Mario Gracias por su agradecimiento.
ND",2017-07-23 06:14:58,3.0.3,es,POS,resultado de gran utilidad contiene una gran variedad de ejemplos en varios lenguajes de programacion ademas cuenta con una interfaz sencilla que hace que esta aplicacion sea facil de usar,win states,resultad
1974,3d73ea65-358d-4f39-9936-6ab90c370431,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Le no está en español.. Sería genial que detectara el idioma por defecto del sistema android y todo el texto se muestre en el idioma de android.,2,1,,2016-04-23 05:52:06,"Estimado yeisson,
tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y otros, así, que estará disponible en un futuro próximo :)


Gracias :)",2016-04-23 06:01:34,,es,NEU,le esta en espanol seria genial que detectara el idioma por defecto del sistema android todo el texto se muestre en el idioma de android,"points system, virtual economy","sistema, sistema"
1976,29088145-e8f4-497c-8d7f-ec0aab6aa5b3,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me parece muy funcional, me encantaría le agregarán otros lenguajes basados en objetos así también en ambientes gráficos, en general wow!  5 estrellas",5,1,3.0.2,2016-04-21 18:09:48,"Estimado amigo Gracias por su aprecio y retroalimentación. Hemos anotado tu solicitud. Trataremos de superarlo.
ND",2017-07-19 06:37:35,3.0.2,es,POS,parece muy funcional encantaria le agregaran otros lenguajes basados en objetos asi tambien en ambientes graficos en general wow 5 estrellas,boosters,objeto
1981,974c9419-6e8f-4cb9-b3fc-9b9b6926ebcc,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No le encuentro usos a esta aplicación,1,0,3.0.2,2016-04-19 00:12:23,"Estimado Glauco,
¿Qué problemas enfrentan mientras se ejecuta la aplicación?",2016-04-19 10:15:05,3.0.2,es,NEG,le encuentro usos esta aplicacion,social discovery,encuentro
1992,290dda69-a7dc-4219-addd-ba9f20eab80b,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente herramienta de consulta. Tanto para estudiantes como para desarrolladores con experiencia. Agreguen Delphi y Lazarus,4,0,3.0.2,2016-04-11 16:50:57,"Estimado Tom Gracias por su agradecimiento. Intentaremos añadir delphi y Lazarus pronto.
ND",2017-07-22 16:02:24,3.0.2,es,POS,excelente herramienta de consulta tanto para estudiantes como para desarrolladores con experiencia agreguen delphi lazarus,daily streaks,dia
1997,894036da-1507-4ac9-a288-5c94a024c130,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Estaría mejor si tuviera mejor soporte en español, es decir algunas partes (de la interfaz) están en español y el resto en inglés… No soy excelente en el inglés pero si algunas cosas son complicadas en inglés peor 😯 igual no sería mucho la traducción, es decir todas las palabras reservadas en todos los lenguajes están en inglés… Ah y la interfaz podría mejorar en un poco (+ en las tabletas) sobre todo en la sección de 'references'. Pienso comprarla, pero aún estoy indeciso por lo del idioma.",5,0,3.0.2,2016-04-08 01:29:42,"Estimado Uriel,
Tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y otros, así, que estará disponible en un futuro próximo :)

Estamos trabajando en la interfaz de la lengüeta, que se pondrá en marcha muy pronto :)

Gracias :)",2016-04-08 08:01:30,3.0.2,es,NEU,estaria mejor si tuviera mejor soporte en espanol es decir algunas partes de la interfaz estan en espanol el resto en ingles soy excelente en el ingles pero si algunas cosas son complicadas en ingles peor igual seria mucho la traduccion es decir todas las palabras reservadas en todos los lenguajes estan en ingles ah la interfaz podria mejorar en un poco en las tabletas sobre todo en la seccion de references pienso comprarla pero aun estoy indeciso por lo del idioma,boosters,mejora
2002,17a39010-e217-43cd-8cb7-467ffdf5d0a2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Personalmente la encontré muy buena pero únicamente cuando ya tienes conocimiento del lenguaje de programación en que trabajas. Ya quiero saber qué vendrá en 'referencia'.,4,20,3.0.2,2016-04-04 17:49:40,"Estimado Marroja,
Muchas gracias por las apreciaciones, hemos lanzado la C # y python3 Referencias que pronto recibirá la notificación. VB.NET referencias también son casi hecho y se pondrá en marcha pronto :)",2016-04-08 09:09:53,3.0.2,es,POS,personalmente la encontre muy buena pero unicamente cuando ya tienes conocimiento del lenguaje de programacion en que trabajas ya quiero saber que vendra en referencia,"avatar, status quo sloth","person, person"
2020,46de7ece-6060-4b17-997c-62de3ade23c4,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy útil para un estudiante de ingeniería,5,0,2.7.6,2016-03-26 14:49:07,Gracias tanto por las apreciaciones Cristobal :),2016-03-28 05:13:51,2.7.6,es,POS,muy util para un estudiante de ingenieria,daily streaks,dia
2022,ec535bd4-6f7b-4f19-af20-aa7644098180,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Me ayudo con mis tareas, lo compraría si estuviera en español por lo menos las referencias.",4,0,2.7.6,2016-03-24 00:44:00,"Estimado Erik,
Tenemos planes para traducir todos los posibles contenidos en español, que estará disponible en un futuro próximo :)

Gracias :)",2016-03-28 09:36:45,2.7.6,es,NEU,ayudo con mis tareas lo compraria si estuviera en espanol por lo menos las referencias,"challenges, visual grave","tarea, area"
2026,c27e43aa-c477-4bf7-9751-da9b60f95ed2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"5 si las referencias y lista de ejemplos son en español, pero muy buena app!!!",4,0,2.7.6,2016-03-20 03:10:22,"Querido Juan: Gracias por tu agradecimiento. Hemos anotado tu solicitud. Trataremos de superarlo.
ND",2017-07-23 06:42:12,2.7.6,es,POS,5 si las referencias lista de ejemplos son en espanol pero muy buena app,leaderboard/competition,lista
2029,2abb085e-8d40-4178-aae4-07a0f40ad72e,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"No todos los lenguajes y menus están traducidos sería estupendo que lo tradujeran todo al español, y si se pudiesen ejecutar los códigos para ver los resultados sería perfecta (Como en C o JAVA).",3,0,2.7.6,2016-03-17 17:10:41,"Querido amigo,
En la actualidad sólo el interfaz de usuario está disponible en español, todo el posible contenido será
Hemos introducido una nueva aplicación para el compilador, que todavía está en fase de prueba, usted nos puede enviar por correo a ""Hello@ProgrammingHub.you"" probar la versión de prueba :)
Gracias :)",2016-03-18 06:22:02,2.7.6,es,POS,todos los lenguajes menus estan traducidos seria estupendo que lo tradujeran todo al espanol si se pudiesen ejecutar los codigos para ver los resultados seria perfecta como en c java,win states,resultad
2040,2077fc41-db56-4900-98a8-4ab21ad010e2,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Con esta aplicacion aprendí a programar en HTML en unos cuantos dias (obviamente no al 100% pero si una gran parte),5,1,2.7.6,2016-03-07 08:04:50,"Estimado José: Gracias por su agradecimiento.
ND",2017-07-20 17:39:23,2.7.6,es,NEU,con esta aplicacion aprendi programar en html en unos cuantos dias obviamente al 100 pero si una gran parte,daily streaks,dia
2049,5f860cf1-befe-44fd-9cb9-2908a1d4f556,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esta aplicación me ha ayudado bastante con mis tareas y estudios de verdad muchas gracias.                                             Perdonen poner solo 4 estrellas pero pienso que puede mejorar aún más,4,3,2.7.6,2016-02-26 02:32:27,"Estimado Jesse Gracias por su agradecimiento. Si te gusta nuestro trabajo, por favor, apoyarnos dando 5 estrellas. Significa mucho para nosotros
ND",2017-07-20 17:16:27,2.7.6,es,POS,esta aplicacion ha ayudado bastante con mis tareas estudios de verdad muchas gracias perdonen poner solo 4 estrellas pero pienso que puede mejorar aun mas,"challenges, boosters, visual grave","tarea, mejora, area"
2056,8c963e85-7b5f-4d3d-82ae-c79e9559cdaa,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Esta aplicación me puede servir para darme una pequeña idea para mis tareas de programacion:3 Great App  Nota: No estaría mal que solo los comentarios los pusieran en Espa;ol,5,0,2.7.5,2016-02-22 00:23:51,"Gracias Roberto,
Te va a encantar las próximas versiones, así :)",2015-10-16 07:01:16,2.7.5,es,POS,esta aplicacion puede servir para darme una pequena idea para mis tareas de programacion3 great app nota estaria mal que solo los comentarios los pusieran en espaol,"challenges, visual grave","tarea, area"
2059,c51b775c-5644-4165-9684-d028ecb1ffc8,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"La encuentro muy útil, pero no pagaría por ella todavía, porque no está traducida al español, a esta App le falta las traducciones y explicaciones en español para el aprendizaje de un lenguaje de programación, junto con ejemplos.",2,0,2.7.5,2016-02-17 19:30:19,"Estimado Alejandro,
Tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y otros, así, que estará disponible en un futuro próximo :)",2016-02-18 07:36:46,2.7.5,es,NEU,la encuentro muy util pero pagaria por ella todavia porque esta traducida al espanol esta app le falta las traducciones explicaciones en espanol para el aprendizaje de un lenguaje de programacion junto con ejemplos,social discovery,encuentro
2063,552daba3-c5ff-4c07-90cb-e445b918d643,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Buena información pero no es accesible para personas que no saben ingles. Falta ese detalle (Traducciones).,4,16,2.7.6,2016-02-17 00:39:02,"Querido Juan,
Tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y otros, así, que estará disponible en un futuro próximo :)

gracias :)",2016-02-17 10:14:20,2.7.6,es,NEG,buena informacion pero es accesible para personas que saben ingles falta ese detalle traducciones,"avatar, status quo sloth","person, person"
2065,6bc6939f-ed61-4753-a576-e626d50a57fe,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me gustaría que incluyeran VBA en Excel y por supuesto que hubiesen ejemplos en español. La interfaz ha mejorado en cuanto a eso pero aun falta.,3,0,2.7.5,2016-02-14 01:56:27,"Querido John,
Estamos constantemente trabajando en mejoras y la adición de nuevas características y contenidos para ayudarle a aprender más. Vamos a considerar la adición de VBA, así como en las futuras actualizaciones :)
Gracias...",2016-02-15 06:06:52,2.7.5,es,NEU,gustaria que incluyeran vba en excel por supuesto que hubiesen ejemplos en espanol la interfaz ha mejorado en cuanto eso pero aun falta,boosters,mejora
2072,a4470858-ff53-458a-9fee-a62b31a29eac,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"App excelente para análisis y primeros pasos básicos que ayudará a lo más complicado. Oigan por cierto, sería padre que hubiera una sección de juegos donde el usuario encuentre las soluciones en códigos de cada categoría, así mantendría mi práctica activa, y a través de ello obtener puntos de los cuales pueda canjearlo por una cuenta premium o no sé por otra cosa pero que anime mucho al concursante a tener y saber más on desafíos.",4,0,2.7.5,2016-02-09 18:40:59,"Hey Felix,
Thank you for the Awesome review, we have many features and contents in our pipeline, there will be a similar section in the future versions :)

Thank you :)",2016-02-11 19:13:05,2.7.5,es,POS,app excelente para analisis primeros pasos basicos que ayudara lo mas complicado oigan por cierto seria padre que hubiera una seccion de juegos donde el usuario encuentre las soluciones en codigos de cada categoria asi mantendria mi practica activa traves de ello obtener puntos de los cuales pueda canjearlo por una cuenta premium se por otra cosa pero que anime mucho al concursante tener saber mas desafios,"strike habit/competition, challenges","desafio, desafio"
2077,45ead4c3-d6dc-403b-9038-4e64b548ca10,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Excelente app para los que estudiamos y trabajamos con programación a la hora de tener alguna duda, lo único es que el idioma no esta 100 español y que fuese bueno incluir algunos lenguajes como delfhi (que la mayoría no utiliza, pero a otros le es de utilidad) que no esta demás. Sigan mejorando!",4,0,2.7.6,2016-02-02 23:12:50,"Querido anthony Gracias por su agradecimiento. Intentaremos añadir el idioma español en el curso en un futuro próximo.
ND",2017-07-23 08:00:13,2.7.6,es,POS,excelente app para los que estudiamos trabajamos con programacion la hora de tener alguna duda lo unico es que el idioma esta 100 espanol que fuese bueno incluir algunos lenguajes como delfhi que la mayoria utiliza pero otros le es de utilidad que esta demas sigan mejorando,"daily streaks, boosters","dia, mejora"
2090,54cf053f-8d55-4fed-88aa-a25eb395da72,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Muy buena la aplicación y nas para aprender pero lo único que le faltaría que todo estuviera en el idioma Que seleccionemos. Por lo demás todo perfecto,4,13,2.7.6,2016-01-19 14:12:54,"Querido Jesús,
Muchas gracias por las apreciaciones, puede probar nuestra nueva aplicación compilador llamado ""Online Console Compiler"", que todavía está en fase beta por lo que podría tener algunos problemas técnicos y errores, háganos saber su opinión sobre el compilador así :)

Gracias :)",2016-01-22 11:19:24,2.7.6,es,POS,muy buena la aplicacion nas para aprender pero lo unico que le faltaria que todo estuviera en el idioma que seleccionemos por lo demas todo perfecto,voting,elecc
2091,4b0e72d7-6322-4df2-8d0f-25829832fc17,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Excelente he estado estudiando,5,1,2.7.5,2016-01-18 00:20:25,"Muchas gracias Jonathan,
Todavía hay mucho más por venir :)",2016-01-18 08:03:16,2.7.5,es,NEU,excelente estado estudiando,"daily streaks, win states","dia, estad"
2093,6e4d31bb-f548-40d8-b0f8-a4a041f32bc6,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Me gustaria agregaran videos con ejemplos asi mejoraria la app. Y no todos saben programar algunos quieren aprender como mi persona me gustaria que tuviera mas opciones con las ayudas,3,2,2.7.6,2016-01-15 18:57:10,"Querido Edwin,
Estamos trabajando en la incorporación de nuevos contenidos y características que le ayudarán a aprender aún más, tenemos planes para proporcionar tutoriales en vídeo, así, van a estar disponibles muy pronto :)

Gracias :)",2016-01-18 09:54:28,2.7.6,es,NEU,gustaria agregaran videos con ejemplos asi mejoraria la app todos saben programar algunos quieren aprender como mi persona gustaria que tuviera mas opciones con las ayudas,"boosters, avatar, status quo sloth","mejora, person, person"
2094,ca0011cd-ec81-479c-aebc-f463359c1385,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena app... Sigan así, que gracias a estas innovaciones gratis, se puede ir mejorando los conocimientos de programas... Éxitos y bendiciones para los programadores...",5,0,2.7.6,2016-01-15 15:49:19,"Muchas Gracias a Eduardo para la revisión maravilloso, usted es impresionante :)",2016-01-18 09:56:29,2.7.6,es,POS,muy buena app sigan asi que gracias estas innovaciones gratis se puede ir mejorando los conocimientos de programas exitos bendiciones para los programadores,boosters,mejora
2104,236106e9-654c-47e0-a5a7-f38563374e9d,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Muy buena guía de bolsillo, falta seguir mejorando y agregar mas librerías pero te saca de apuros",5,0,2.7.6,2016-01-01 21:45:10,"Querido Francisco, gracias por tu agradecimiento.
ND",2017-07-24 16:16:37,2.7.6,es,POS,muy buena guia de bolsillo falta seguir mejorando agregar mas librerias pero te saca de apuros,boosters,mejora
2105,90a7600d-8bfd-4770-9287-f2e3f7d44035,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,No está mal para tomar referencia rápida ... muy bueno,4,0,2.7.5,2015-12-30 23:10:00,"Muchas Gracias Elías Escobar, espero les haya gustado el nuevo Actualizaciones
Hemos añadido Zona de juegos para más de 15 lenguajes de programación :)",2016-09-06 16:42:12,2.7.5,es,POS,esta mal para tomar referencia rapida muy bueno,voting,tom
2130,ef3b0ed6-1601-4e76-a5ae-bfae2d032f67,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Gracias tengo 13 años y estoy interesado en aprender a programar, su app es como un gran curso donde se enseña de todo, las estructuras de las variables,las lineas de codigo, como funciona,lo unico que les falta esque se pudiera practicar, pero esta excelenta,vale la pena comprarla",5,0,2.7.5,2015-12-03 16:23:52,"Muchas gracias amigos,
Hemos incluido característica parque infantil para HTML, CSS, JavaScript y Linux ShellScripting, tenemos planes de añadir parque infantil para todos los idiomas disponibles, que estará disponible muy pronto :)

Todo lo mejor y ¡Siga aprendiendo :)",2015-12-06 14:00:14,2.7.5,es,POS,gracias tengo 13 anos estoy interesado en aprender programar su app es como un gran curso donde se ensena de todo las estructuras de las variableslas lineas de codigo como funcionalo unico que les falta esque se pudiera practicar pero esta excelentavale la pena comprarla,points system,estructura
2141,d2f9179a-b908-4447-a9da-da13b8ef5e3a,Un usuario de Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Soy aspirante a ingeniero en sistemas y me parecio muy buena app. Ya que es muy util para mi y mi carrera es buena me facina. Aun que tambien. seria maravilloso si algun dia llega á estar en español lml. Adoro progamar lml,5,0,2.7.5,2015-11-25 05:04:29,"Muchas gracias Omar para apreciar nuestro trabajo, tenemos planes para traducir todos los posibles contenidos a las lenguas regionales españolas y de otros también, que estará disponible en un futuro próximo :)

Todo lo mejor y seguir aprendiendo :)",2015-12-14 06:58:42,2.7.5,es,POS,soy aspirante ingeniero en sistemas parecio muy buena app ya que es muy util para mi mi carrera es buena facina aun que tambien seria maravilloso si algun dia llega estar en espanol lml adoro progamar lml,"daily streaks, points system, virtual economy","dia, sistema, sistema"
